application_id,annual_income,cibil_score,foir_ratio,employment_years,loan_amount,loan_to_value,social_category,religion,gender,age,pin_code,approval_probability,approved
APP-02568,1245775.0,693.0,0.454,9.6,513471.0,0.466,OBC,Hindu,Female,45.0,411045,0.836,1
APP-04351,905004.0,669.0,0.229,3.2,1730331.0,0.414,OBC,Hindu,Female,47.0,110004,0.6566,1
APP-02999,1506402.0,767.0,0.282,1.8,765814.0,0.647,General,Hindu,Female,33.0,500081,0.9084,1
APP-03025,918324.0,725.0,0.475,16.3,542777.0,0.52,SC,Hindu,Female,37.0,110005,0.5952,1
APP-02195,1090355.0,826.0,0.538,4.6,760382.0,0.839,OBC,Muslim,Male,32.0,110002,0.7113,1
APP-04384,707507.0,660.0,0.234,0.8,639304.0,0.73,General,Hindu,Male,40.0,411001,0.6475,1
APP-01962,725971.0,558.0,0.247,7.3,381643.0,0.408,ST,Hindu,Male,42.0,411045,0.336,1
APP-00545,881008.0,698.0,0.525,10.9,718420.0,0.894,General,Hindu,Female,29.0,560103,0.644,0
APP-01421,897077.0,791.0,0.586,9.1,618814.0,0.753,SC,Hindu,Female,48.0,411045,0.7322,1
APP-02481,2480012.0,736.0,0.339,1.9,2520000.0,0.411,SC,Hindu,Male,34.0,500081,0.837,1
APP-00890,426562.0,861.0,0.519,21.7,345425.0,0.873,General,Muslim,Male,31.0,110001,0.7091,1
APP-00882,1606126.0,800.0,0.342,11.5,778270.0,0.644,OBC,Hindu,Female,58.0,500081,0.9211,1
APP-00280,1140395.0,728.0,0.576,3.6,1653941.0,0.466,OBC,Hindu,Female,39.0,600042,0.8252,1
APP-00158,1634554.0,745.0,0.422,6.7,2051082.0,0.438,OBC,Hindu,Female,37.0,411001,0.9048,1
APP-02355,552892.0,698.0,0.237,6.8,269419.0,0.639,General,Hindu,Male,30.0,600042,0.7907,1
APP-00743,600309.0,711.0,0.553,1.9,371350.0,0.45,OBC,Hindu,Male,40.0,500081,0.6951,0
APP-03624,1692214.0,706.0,0.577,9.8,2904632.0,0.8,General,Muslim,Male,58.0,700001,0.7825,1
APP-01741,823397.0,824.0,0.599,5.8,357720.0,0.814,OBC,Hindu,Male,47.0,411001,0.9384,1
APP-04113,725139.0,791.0,0.32,5.8,425049.0,0.529,OBC,Muslim,Female,26.0,600001,0.8082,1
APP-00150,1081690.0,716.0,0.629,3.8,1741224.0,0.834,OBC,Hindu,Female,39.0,302001,0.6689,1
APP-02504,1274083.0,484.0,0.538,10.1,1361853.0,0.559,SC,Hindu,Male,35.0,110005,0.081,0
APP-04170,1286371.0,729.0,0.457,4.7,2498041.0,0.872,SC,Hindu,Male,46.0,380001,0.7448,0
APP-02758,1180303.0,677.0,0.258,10.3,2074650.0,0.494,General,Hindu,Male,45.0,400050,0.918,1
APP-00013,1033566.0,668.0,0.43,6.7,1076688.0,0.508,General,Hindu,Male,49.0,500001,0.7911,1
APP-04126,956837.0,742.0,0.438,3.7,808067.0,0.542,SC,Hindu,Male,55.0,500001,0.7771,1
APP-03236,1313765.0,741.0,0.636,12.3,1916334.0,0.871,ST,Hindu,Female,43.0,110005,0.5669,1
APP-03600,2009821.0,836.0,0.487,7.6,3539834.0,0.717,SC,Hindu,Male,25.0,500081,0.8436,1
APP-04274,2514460.0,760.0,0.29,10.8,3549409.0,0.56,OBC,Christian,Male,65.0,400001,0.8733,0
APP-03674,400000.0,617.0,0.572,25.8,676185.0,0.794,General,Hindu,Male,27.0,380015,0.2258,0
APP-01617,3000000.0,692.0,0.634,8.8,4690196.0,0.506,SC,Muslim,Male,41.0,110002,0.5915,1
APP-01552,696163.0,687.0,0.606,17.0,771920.0,0.894,General,Hindu,Female,25.0,110001,0.4271,1
APP-00830,400000.0,634.0,0.545,21.7,252284.0,0.472,OBC,Hindu,Female,40.0,380015,0.3691,0
APP-03880,1159735.0,621.0,0.455,13.6,806175.0,0.434,OBC,Muslim,Female,33.0,110005,0.498,0
APP-04710,1317669.0,799.0,0.368,6.3,2470645.0,0.813,General,Hindu,Female,45.0,411045,0.9082,1
APP-03537,1598014.0,561.0,0.477,1.8,2960228.0,0.609,OBC,Hindu,Female,32.0,560001,0.3501,1
APP-03132,715452.0,765.0,0.466,6.2,466079.0,0.745,OBC,Hindu,Male,28.0,400050,0.8804,1
APP-02938,2035647.0,719.0,0.56,4.8,2377381.0,0.481,ST,Hindu,Male,30.0,110004,0.6585,1
APP-01097,2202499.0,864.0,0.576,12.5,4217912.0,0.415,OBC,Muslim,Female,23.0,110005,0.6846,0
APP-03077,995543.0,663.0,0.335,7.8,846080.0,0.488,SC,Hindu,Male,21.0,110003,0.5768,1
APP-04314,1130855.0,587.0,0.23,10.6,2196859.0,0.837,SC,Muslim,Female,28.0,500081,0.3886,0
APP-00473,867463.0,842.0,0.333,2.5,1667989.0,0.764,ST,Hindu,Male,60.0,110004,0.6017,0
APP-04892,480167.0,727.0,0.573,22.6,200000.0,0.499,General,Hindu,Female,41.0,302001,0.7545,1
APP-00678,1233794.0,685.0,0.266,6.8,1137351.0,0.647,OBC,Hindu,Male,56.0,110004,0.7373,0
APP-03358,769351.0,703.0,0.554,4.2,1082371.0,0.708,OBC,Hindu,Female,45.0,110003,0.5051,0
APP-02590,1366281.0,752.0,0.427,12.4,2033929.0,0.716,OBC,Hindu,Female,33.0,560001,0.8919,1
APP-00950,400000.0,723.0,0.212,11.8,249309.0,0.864,ST,Hindu,Male,38.0,411045,0.6497,0
APP-01435,1125778.0,590.0,0.344,13.8,397417.0,0.785,SC,Hindu,Male,38.0,500081,0.4442,0
APP-04110,1015029.0,592.0,0.325,18.0,831597.0,0.659,General,Hindu,Female,36.0,380001,0.5629,1
APP-00411,476593.0,830.0,0.394,13.3,600220.0,0.852,General,Hindu,Male,45.0,110004,0.7773,1
APP-02281,1854516.0,715.0,0.469,5.1,1578770.0,0.743,SC,Hindu,Female,73.0,110005,0.5255,1
APP-00133,1373793.0,711.0,0.306,2.2,974755.0,0.669,OBC,Hindu,Male,22.0,411045,0.9223,1
APP-03134,732127.0,648.0,0.315,10.2,861244.0,0.482,SC,Hindu,Female,38.0,411001,0.5783,0
APP-03011,3000000.0,720.0,0.386,3.8,5902186.0,0.718,General,Hindu,Male,43.0,110003,0.7967,1
APP-00928,1229855.0,645.0,0.448,5.7,1306639.0,0.722,OBC,Hindu,Female,23.0,560103,0.619,0
APP-02442,1330543.0,699.0,0.5,1.0,690047.0,0.523,SC,Hindu,Female,38.0,110003,0.5563,1
APP-04252,805161.0,719.0,0.352,27.3,1282430.0,0.52,General,Hindu,Female,42.0,110005,0.7245,0
APP-04762,3000000.0,794.0,0.366,1.1,5352789.0,0.772,OBC,Hindu,Male,30.0,600001,0.99,1
APP-04446,583408.0,861.0,0.596,9.5,1090549.0,0.704,General,Hindu,Male,21.0,302001,0.9623,1
APP-00288,1026581.0,560.0,0.223,16.7,978500.0,0.766,OBC,Hindu,Male,21.0,400001,0.4849,1
APP-00735,1149207.0,597.0,0.603,13.2,1924463.0,0.862,OBC,Hindu,Female,40.0,380001,0.3001,0
APP-03103,1477853.0,802.0,0.396,21.3,787897.0,0.598,OBC,Hindu,Male,36.0,400001,0.99,1
APP-04684,732936.0,671.0,0.42,9.8,461832.0,0.559,OBC,Christian,Male,34.0,411045,0.7182,1
APP-01198,629225.0,713.0,0.404,9.3,686240.0,0.832,General,Hindu,Male,42.0,500001,0.7343,0
APP-02408,837534.0,725.0,0.61,15.0,1063026.0,0.75,SC,Hindu,Female,36.0,700001,0.6318,1
APP-02750,1454821.0,629.0,0.573,9.4,1815506.0,0.568,OBC,Hindu,Female,43.0,500081,0.6156,1
APP-01565,624933.0,677.0,0.335,20.7,573881.0,0.438,OBC,Sikh,Female,38.0,110005,0.648,0
APP-01787,1741218.0,850.0,0.433,11.7,980000.0,0.713,OBC,Hindu,Female,31.0,400001,0.9253,1
APP-02844,1441821.0,829.0,0.48,8.9,725065.0,0.87,SC,Hindu,Male,37.0,110003,0.6852,1
APP-02900,1498214.0,767.0,0.542,8.4,1910452.0,0.853,OBC,Christian,Male,21.0,560001,0.9423,1
APP-04932,634032.0,658.0,0.455,7.1,1033726.0,0.794,OBC,Hindu,Male,38.0,110001,0.3766,0
APP-01868,1403911.0,510.0,0.532,10.7,1382007.0,0.878,General,Hindu,Female,36.0,400001,0.1171,0
APP-04213,1319085.0,612.0,0.341,23.9,961950.0,0.655,OBC,Hindu,Female,40.0,500081,0.743,1
APP-03574,964441.0,781.0,0.37,23.5,1830863.0,0.655,General,Hindu,Male,29.0,560103,0.9801,1
APP-03483,1628038.0,609.0,0.421,9.5,1497888.0,0.455,General,Hindu,Female,27.0,560103,0.7094,0
APP-04715,746947.0,666.0,0.389,0.3,379913.0,0.584,ST,Hindu,Male,48.0,380001,0.5383,0
APP-00722,1757706.0,796.0,0.634,3.9,1937075.0,0.733,OBC,Hindu,Female,27.0,110005,0.7356,1
APP-00486,918325.0,746.0,0.393,18.0,1588469.0,0.773,General,Hindu,Female,33.0,110004,0.7136,1
APP-02790,798722.0,706.0,0.474,7.7,518721.0,0.671,SC,Hindu,Non-binary,37.0,411001,0.6604,0
APP-03482,1559980.0,721.0,0.648,1.8,2175882.0,0.638,SC,Hindu,Female,37.0,400001,0.6777,1
APP-03653,1532065.0,654.0,0.543,8.9,1065444.0,0.564,OBC,Hindu,Male,43.0,600042,0.7843,1
APP-01091,742268.0,629.0,0.588,8.1,571862.0,0.783,OBC,Muslim,Female,34.0,380001,0.2552,1
APP-00829,1835093.0,668.0,0.634,10.3,3600231.0,0.453,ST,Hindu,Female,40.0,411045,0.6767,0
APP-04372,744576.0,741.0,0.437,3.7,604671.0,0.565,SC,Hindu,Female,21.0,411001,0.6906,1
APP-02303,400000.0,804.0,0.405,2.7,712859.0,0.696,General,Muslim,Female,46.0,500081,0.7357,1
APP-00492,1201134.0,674.0,0.439,4.4,2035873.0,0.742,ST,Hindu,Female,56.0,700091,0.5968,1
APP-04815,1091344.0,704.0,0.394,7.9,1475378.0,0.539,OBC,Hindu,Male,42.0,110005,0.7368,1
APP-00643,2790840.0,760.0,0.355,3.4,1617993.0,0.687,SC,Hindu,Male,47.0,700001,0.8386,1
APP-00430,1217030.0,748.0,0.46,9.7,1867609.0,0.81,ST,Hindu,Female,42.0,700001,0.7319,1
APP-01596,1253913.0,704.0,0.285,8.0,2148113.0,0.499,OBC,Hindu,Male,35.0,600001,0.9434,1
APP-04353,1045471.0,722.0,0.426,18.5,2008254.0,0.492,OBC,Hindu,Female,27.0,560001,0.8793,1
APP-01895,875284.0,619.0,0.233,12.2,635946.0,0.818,General,Hindu,Male,35.0,600042,0.6169,1
APP-01026,833419.0,751.0,0.546,1.0,627431.0,0.484,OBC,Hindu,Male,30.0,110004,0.7201,1
APP-00498,845520.0,758.0,0.43,3.1,1646702.0,0.728,General,Hindu,Male,33.0,110001,0.7337,0
APP-02298,687289.0,691.0,0.316,10.4,1275670.0,0.553,OBC,Hindu,Female,55.0,600042,0.7703,1
APP-04476,1292137.0,760.0,0.298,5.8,907459.0,0.526,OBC,Hindu,Female,49.0,110001,0.7443,1
APP-01615,712457.0,664.0,0.289,11.9,736419.0,0.742,OBC,Hindu,Male,47.0,400001,0.7188,0
APP-01130,400000.0,656.0,0.587,8.2,595043.0,0.69,OBC,Hindu,Female,29.0,411001,0.2354,0
APP-01648,1794577.0,691.0,0.586,8.2,1746326.0,0.43,General,Hindu,Female,26.0,110001,0.692,1
APP-01256,730342.0,692.0,0.444,4.6,447208.0,0.638,OBC,Hindu,Female,39.0,110003,0.5403,1
APP-04182,1040402.0,793.0,0.395,3.3,1224359.0,0.898,SC,Hindu,Female,47.0,380015,0.7496,0
APP-01838,878664.0,706.0,0.481,6.7,1339811.0,0.626,SC,Hindu,Male,39.0,600001,0.6831,1
APP-01618,411275.0,699.0,0.41,10.6,350267.0,0.678,OBC,Sikh,Female,38.0,700001,0.5639,1
APP-00291,881625.0,775.0,0.318,14.5,909566.0,0.444,ST,Hindu,Female,27.0,560103,0.7739,1
APP-01188,1200432.0,510.0,0.287,9.2,2052331.0,0.888,OBC,Hindu,Male,39.0,110002,0.1537,0
APP-00253,2373460.0,669.0,0.582,8.2,3800700.0,0.793,General,Muslim,Male,24.0,400001,0.7559,0
APP-03657,890097.0,726.0,0.421,4.3,1529996.0,0.583,General,Hindu,Female,38.0,400050,0.8161,1
APP-03686,1143264.0,515.0,0.346,4.6,2072105.0,0.446,General,Hindu,Female,37.0,110003,0.2013,0
APP-00927,918641.0,714.0,0.605,9.8,1508281.0,0.869,OBC,Christian,Female,24.0,380015,0.6636,1
APP-01965,692675.0,720.0,0.254,24.4,1304567.0,0.511,OBC,Muslim,Female,24.0,560103,0.7954,1
APP-00091,1394718.0,674.0,0.29,6.9,1140338.0,0.537,OBC,Hindu,Female,21.0,302001,0.8449,1
APP-01546,888403.0,792.0,0.521,1.4,895585.0,0.562,General,Hindu,Female,28.0,302001,0.8756,1
APP-01508,978664.0,708.0,0.552,3.9,1510398.0,0.778,OBC,Christian,Female,37.0,500001,0.679,0
APP-00654,575872.0,780.0,0.225,13.4,607205.0,0.811,OBC,Hindu,Female,39.0,560103,0.8809,1
APP-03706,890419.0,727.0,0.452,13.8,1146844.0,0.487,General,Hindu,Female,33.0,500001,0.8555,1
APP-00027,1304937.0,586.0,0.561,7.8,718090.0,0.754,ST,Hindu,Female,40.0,560001,0.273,1
APP-04197,1152166.0,705.0,0.506,2.7,932763.0,0.677,OBC,Hindu,Female,30.0,700091,0.7555,0
APP-01150,1673802.0,694.0,0.288,3.8,2528647.0,0.769,OBC,Hindu,Female,43.0,411001,0.8527,1
APP-03903,467126.0,634.0,0.557,11.3,200000.0,0.855,OBC,Hindu,Female,43.0,302001,0.1946,0
APP-03932,1458817.0,594.0,0.623,9.7,881030.0,0.483,SC,Hindu,Female,33.0,380001,0.4031,0
APP-02096,1480447.0,539.0,0.353,35.0,1522274.0,0.78,OBC,Hindu,Female,52.0,110004,0.4556,1
APP-03107,1461081.0,788.0,0.495,2.8,596688.0,0.497,OBC,Hindu,Male,42.0,560103,0.976,1
APP-03853,508188.0,623.0,0.647,8.1,447279.0,0.635,OBC,Other,Female,37.0,560001,0.1803,0
APP-03186,504609.0,791.0,0.589,6.1,511443.0,0.654,SC,Christian,Male,26.0,380001,0.7204,0
APP-01670,705153.0,585.0,0.562,12.4,1194120.0,0.437,SC,Muslim,Female,21.0,380001,0.216,1
APP-02143,3000000.0,587.0,0.242,4.5,5093949.0,0.821,OBC,Hindu,Female,49.0,110001,0.6112,0
APP-00255,884583.0,663.0,0.221,2.2,705898.0,0.688,OBC,Hindu,Female,45.0,560103,0.71,0
APP-01544,948874.0,756.0,0.564,3.8,632473.0,0.49,General,Hindu,Female,29.0,302001,0.8456,0
APP-04526,552301.0,780.0,0.35,3.9,1036381.0,0.59,OBC,Hindu,Female,43.0,110001,0.7015,0
APP-03649,1981196.0,696.0,0.524,15.0,2032238.0,0.538,SC,Muslim,Male,38.0,400001,0.7211,1
APP-04302,1729913.0,609.0,0.489,1.5,1240521.0,0.702,General,Hindu,Male,35.0,411045,0.5688,1
APP-02500,1851392.0,667.0,0.331,6.3,1187812.0,0.781,General,Hindu,Male,34.0,700091,0.8805,1
APP-02187,940915.0,760.0,0.552,2.7,1860912.0,0.868,OBC,Hindu,Male,22.0,400001,0.8428,1
APP-04049,915297.0,740.0,0.569,2.9,1116287.0,0.535,OBC,Hindu,Female,37.0,600042,0.8008,1
APP-04457,732774.0,643.0,0.469,17.4,473181.0,0.84,OBC,Hindu,Female,37.0,302001,0.4797,1
APP-04638,593359.0,727.0,0.454,6.3,1185738.0,0.72,SC,Hindu,Male,35.0,110004,0.5238,1
APP-00316,862185.0,820.0,0.552,3.2,1334932.0,0.475,General,Hindu,Male,31.0,411001,0.9669,1
APP-04355,598329.0,775.0,0.239,5.1,766975.0,0.618,OBC,Hindu,Male,35.0,110004,0.774,1
APP-04407,765959.0,730.0,0.525,21.1,696530.0,0.601,General,Hindu,Non-binary,34.0,400001,0.8932,1
APP-03351,1033004.0,621.0,0.243,8.4,1782664.0,0.832,OBC,Hindu,Female,40.0,400050,0.5903,1
APP-02233,525474.0,723.0,0.493,9.2,438372.0,0.702,OBC,Hindu,Male,21.0,110003,0.5787,1
APP-00070,908780.0,786.0,0.31,2.9,1308801.0,0.86,OBC,Muslim,Male,35.0,600042,0.8531,1
APP-03098,720188.0,816.0,0.436,4.8,585145.0,0.55,General,Hindu,Female,47.0,400050,0.8979,0
APP-00684,770542.0,731.0,0.423,6.1,1078596.0,0.51,OBC,Hindu,Female,26.0,380015,0.8231,1
APP-01616,1304819.0,671.0,0.579,1.1,1871880.0,0.664,SC,Hindu,Female,38.0,500081,0.5377,0
APP-02510,857646.0,698.0,0.502,1.5,789440.0,0.636,SC,Hindu,Female,37.0,400050,0.5674,1
APP-03095,2492048.0,870.0,0.456,4.1,1034641.0,0.621,General,Hindu,Female,40.0,500081,0.9276,1
APP-00732,1029566.0,475.0,0.282,5.7,1074213.0,0.432,OBC,Hindu,Male,54.0,700091,0.1622,0
APP-01481,1252309.0,807.0,0.202,0.8,1122419.0,0.74,SC,Hindu,Female,29.0,700091,0.7793,1
APP-01245,1686131.0,712.0,0.54,6.9,828759.0,0.542,OBC,Hindu,Male,46.0,411045,0.9218,1
APP-01651,776234.0,735.0,0.404,13.2,1532852.0,0.533,SC,Hindu,Female,21.0,700001,0.7265,0
APP-02299,775924.0,654.0,0.419,24.5,468674.0,0.651,OBC,Hindu,Male,22.0,110002,0.6205,1
APP-00811,903895.0,794.0,0.534,5.5,1006004.0,0.699,General,Hindu,Male,21.0,400001,0.938,0
APP-04777,653762.0,650.0,0.534,3.9,649192.0,0.557,OBC,Hindu,Female,42.0,560103,0.4145,0
APP-04483,1240516.0,720.0,0.46,8.3,1764944.0,0.446,OBC,Hindu,Female,40.0,400001,0.868,1
APP-00388,1299649.0,846.0,0.387,4.8,1774730.0,0.507,OBC,Hindu,Female,45.0,500001,0.9238,1
APP-00427,1494501.0,591.0,0.419,11.4,989035.0,0.643,ST,Hindu,Female,55.0,400001,0.4834,0
APP-03002,1410362.0,726.0,0.425,5.8,1554956.0,0.588,General,Hindu,Male,30.0,700001,0.9369,1
APP-01254,1162980.0,846.0,0.315,10.4,970496.0,0.434,OBC,Hindu,Male,32.0,110004,0.8164,0
APP-03908,592195.0,669.0,0.309,10.6,1151934.0,0.853,SC,Hindu,Female,21.0,411001,0.4803,0
APP-02115,1277228.0,735.0,0.495,8.2,2357899.0,0.793,SC,Hindu,Male,36.0,302001,0.7665,0
APP-01910,1243250.0,785.0,0.47,3.9,384990.0,0.765,OBC,Hindu,Male,36.0,560001,0.9548,1
APP-00110,421616.0,862.0,0.447,7.1,782844.0,0.89,OBC,Hindu,Male,40.0,600001,0.9436,1
APP-01371,468895.0,739.0,0.269,22.8,352497.0,0.713,General,Hindu,Female,45.0,411045,0.8404,1
APP-02104,1470992.0,776.0,0.218,3.7,568008.0,0.776,OBC,Hindu,Male,39.0,380001,0.9805,1
APP-02584,1185191.0,683.0,0.207,10.8,1309681.0,0.452,OBC,Hindu,Female,42.0,600042,0.8762,1
APP-00656,1173159.0,534.0,0.428,2.2,513041.0,0.885,OBC,Hindu,Female,29.0,380001,0.1334,0
APP-02228,1335948.0,767.0,0.334,10.5,2267903.0,0.437,SC,Hindu,Female,32.0,110004,0.6378,1
APP-02589,1167315.0,805.0,0.463,2.8,1652943.0,0.609,General,Other,Male,33.0,110005,0.7978,1
APP-03931,589705.0,769.0,0.488,23.1,488541.0,0.844,ST,Hindu,Female,48.0,560001,0.7122,1
APP-02882,1563457.0,632.0,0.59,3.5,3117861.0,0.646,OBC,Muslim,Male,50.0,110003,0.4426,1
APP-02553,805080.0,598.0,0.583,17.5,794026.0,0.75,ST,Hindu,Male,38.0,700091,0.26,0
APP-01420,1014110.0,764.0,0.55,7.8,482713.0,0.484,ST,Hindu,Female,38.0,500001,0.7437,0
APP-01722,497160.0,840.0,0.567,8.7,774215.0,0.735,General,Hindu,Male,44.0,400001,0.9322,1
APP-02389,1753383.0,811.0,0.472,5.6,2074138.0,0.527,ST,Other,Female,50.0,560001,0.7821,1
APP-02743,659838.0,751.0,0.346,15.4,344509.0,0.561,OBC,Hindu,Female,38.0,110004,0.7147,0
APP-04402,792317.0,750.0,0.495,9.5,1023778.0,0.404,General,Hindu,Female,31.0,110005,0.7062,1
APP-01599,2200939.0,590.0,0.494,21.2,3119970.0,0.724,General,Hindu,Male,45.0,560103,0.7354,1
APP-02834,607839.0,764.0,0.413,4.3,1189962.0,0.704,General,Hindu,Male,38.0,500081,0.87,1
APP-02816,765193.0,620.0,0.38,11.3,616419.0,0.436,SC,Hindu,Male,29.0,600042,0.524,0
APP-04930,1696055.0,692.0,0.56,11.8,2043933.0,0.529,OBC,Hindu,Female,34.0,110005,0.6909,1
APP-02246,733257.0,719.0,0.386,9.3,1279535.0,0.49,General,Hindu,Female,34.0,110002,0.674,1
APP-03899,727422.0,675.0,0.62,6.0,1120561.0,0.724,SC,Hindu,Female,33.0,380015,0.3772,1
APP-00178,1083283.0,747.0,0.209,17.3,663898.0,0.709,General,Hindu,Male,22.0,411045,0.9739,1
APP-04310,400000.0,710.0,0.602,11.4,360702.0,0.527,General,Hindu,Female,21.0,600001,0.53,1
APP-01033,778660.0,767.0,0.332,15.3,1063128.0,0.697,General,Muslim,Male,58.0,700001,0.8589,1
APP-00081,1256572.0,631.0,0.285,5.5,602564.0,0.467,ST,Muslim,Female,21.0,302001,0.5748,0
APP-03525,631140.0,625.0,0.476,6.9,650528.0,0.682,General,Hindu,Female,24.0,110004,0.2618,0
APP-00487,677232.0,771.0,0.424,14.6,1127357.0,0.533,General,Hindu,Female,55.0,500081,0.8804,1
APP-01601,972906.0,564.0,0.501,8.3,435620.0,0.627,General,Other,Female,51.0,600042,0.2423,0
APP-02963,1164414.0,766.0,0.387,14.8,954873.0,0.841,SC,Hindu,Male,29.0,560103,0.8157,1
APP-02319,3000000.0,714.0,0.316,3.4,5685928.0,0.81,OBC,Hindu,Female,49.0,110004,0.7394,1
APP-04592,2166143.0,562.0,0.387,3.5,3480134.0,0.498,OBC,Hindu,Female,44.0,600001,0.5846,0
APP-02030,787382.0,697.0,0.525,7.0,599256.0,0.732,OBC,Hindu,Female,45.0,700001,0.6337,1
APP-00094,960925.0,689.0,0.601,10.0,1395663.0,0.868,SC,Hindu,Male,35.0,110001,0.4411,1
APP-04616,2292055.0,704.0,0.203,13.0,1080456.0,0.56,OBC,Hindu,Male,21.0,411001,0.9832,1
APP-04720,1080470.0,839.0,0.381,7.2,606038.0,0.772,OBC,Hindu,Female,31.0,560103,0.9167,1
APP-04626,1214431.0,765.0,0.36,17.7,2383269.0,0.783,OBC,Christian,Female,34.0,302001,0.9033,1
APP-01048,1311665.0,662.0,0.235,6.5,925846.0,0.488,General,Hindu,Male,28.0,500081,0.903,1
APP-04987,1669257.0,695.0,0.548,3.7,1681753.0,0.44,ST,Other,Female,41.0,380015,0.7095,0
APP-01085,1056750.0,833.0,0.383,4.5,1887282.0,0.682,OBC,Hindu,Female,42.0,411045,0.9154,1
APP-01176,449283.0,867.0,0.566,4.7,368031.0,0.856,General,Hindu,Male,26.0,700001,0.9301,1
APP-03656,1190017.0,727.0,0.31,15.8,2318085.0,0.426,General,Hindu,Male,28.0,560001,0.9713,1
APP-02446,3000000.0,602.0,0.42,6.2,5999781.0,0.635,OBC,Hindu,Female,38.0,400050,0.7608,0
APP-02464,551871.0,626.0,0.529,27.6,385311.0,0.77,OBC,Hindu,Female,39.0,110002,0.3186,0
APP-00562,1181929.0,738.0,0.41,17.1,565498.0,0.46,OBC,Hindu,Male,26.0,560001,0.9672,1
APP-01631,543385.0,523.0,0.513,28.8,660501.0,0.467,SC,Muslim,Male,32.0,700001,0.1286,1
APP-00752,861024.0,712.0,0.632,16.4,1721313.0,0.684,SC,Hindu,Female,34.0,380015,0.6198,0
APP-01819,1273783.0,593.0,0.602,3.7,1916428.0,0.698,General,Hindu,Female,35.0,110002,0.246,0
APP-00712,1420248.0,684.0,0.23,8.7,922150.0,0.593,OBC,Hindu,Female,30.0,700001,0.8697,1
APP-01056,2087584.0,662.0,0.438,9.5,723296.0,0.419,OBC,Other,Male,31.0,380001,0.9257,1
APP-04216,1993548.0,688.0,0.514,4.3,2242904.0,0.751,General,Hindu,Male,49.0,400050,0.8678,1
APP-04320,3000000.0,753.0,0.485,13.5,2976264.0,0.778,ST,Other,Female,26.0,560103,0.7776,0
APP-04123,606535.0,653.0,0.477,19.6,735674.0,0.722,ST,Hindu,Male,30.0,600042,0.4753,1
APP-04128,858855.0,607.0,0.51,23.2,1207164.0,0.653,OBC,Hindu,Male,35.0,600042,0.5197,0
APP-03510,595525.0,574.0,0.435,4.4,901482.0,0.591,General,Hindu,Male,34.0,700001,0.186,0
APP-04011,1198176.0,765.0,0.597,2.6,1280046.0,0.759,OBC,Other,Male,27.0,110004,0.7368,1
APP-03075,1884781.0,686.0,0.392,6.5,3748694.0,0.607,OBC,Hindu,Female,21.0,411045,0.8593,1
APP-02687,415514.0,700.0,0.247,6.0,785423.0,0.818,General,Hindu,Female,44.0,400050,0.59,1
APP-04979,1756604.0,651.0,0.372,3.9,2551534.0,0.473,ST,Muslim,Female,43.0,400001,0.623,0
APP-02094,1505887.0,714.0,0.547,13.0,1064698.0,0.558,SC,Hindu,Female,44.0,411001,0.732,1
APP-00725,630373.0,635.0,0.561,1.5,1190631.0,0.535,OBC,Hindu,Female,29.0,400050,0.3105,0
APP-01486,667148.0,617.0,0.364,6.5,1105072.0,0.599,OBC,Muslim,Female,38.0,411001,0.3726,1
APP-00220,706119.0,694.0,0.433,18.4,1387419.0,0.476,General,Muslim,Male,21.0,560103,0.7671,1
APP-02930,855713.0,520.0,0.619,5.5,1563669.0,0.711,OBC,Hindu,Male,57.0,500001,0.064,0
APP-02043,2607058.0,665.0,0.507,6.9,3385555.0,0.547,General,Hindu,Male,36.0,411045,0.9134,1
APP-02019,1337665.0,716.0,0.504,3.4,1471150.0,0.759,OBC,Hindu,Male,37.0,600042,0.8555,1
APP-03381,1119553.0,648.0,0.443,3.2,349097.0,0.524,General,Hindu,Male,31.0,110003,0.5787,0
APP-00682,1366896.0,728.0,0.453,4.6,573123.0,0.82,OBC,Hindu,Male,51.0,110004,0.7331,0
APP-03610,980733.0,542.0,0.45,4.2,1943579.0,0.516,OBC,Hindu,Male,44.0,380015,0.2253,0
APP-00044,1123086.0,632.0,0.28,5.2,729002.0,0.823,OBC,Hindu,Female,22.0,411045,0.6109,0
APP-01908,1076442.0,633.0,0.391,13.6,1481704.0,0.427,OBC,Muslim,Female,37.0,700001,0.6574,0
APP-00211,1580832.0,718.0,0.294,2.0,3128945.0,0.509,SC,Hindu,Male,47.0,110005,0.6678,1
APP-00355,1706144.0,793.0,0.45,4.5,2295841.0,0.451,OBC,Hindu,Male,28.0,500001,0.987,1
APP-04682,1051745.0,720.0,0.514,11.1,617502.0,0.464,ST,Hindu,Female,48.0,500081,0.7183,0
APP-04820,502052.0,617.0,0.554,8.9,200000.0,0.763,General,Hindu,Male,44.0,400001,0.1894,1
APP-03913,788302.0,617.0,0.546,17.6,1315525.0,0.574,OBC,Hindu,Female,27.0,600001,0.4502,1
APP-04791,421972.0,795.0,0.588,7.3,610859.0,0.401,OBC,Hindu,Female,37.0,380015,0.8218,1
APP-03847,954094.0,725.0,0.448,2.0,1603438.0,0.87,OBC,Hindu,Female,41.0,302001,0.74,0
APP-00368,662904.0,818.0,0.433,3.5,452945.0,0.583,OBC,Muslim,Male,35.0,600042,0.8628,1
APP-03672,1301281.0,820.0,0.256,1.2,1033765.0,0.406,ST,Hindu,Female,43.0,110004,0.6438,1
